subject_id,T0,T2,T3,T6,T10
99696415,[5. 1. 1. 0.],[2. 1. 3.],[0. 2. 0.],[0. 2. 1. 3.],[0. 1. 1. 0.]
99696416,[0. 4. 3. 0.],[2. 1. 0.],[0. 7. 0.],[0. 0. 1. 2.],[1. 1. 5. 0.]
99696419,[0. 5. 0. 2.],[0. 0. 0.],[0. 5. 0.],[0. 0. 0. 0.],[0. 0. 5. 0.]
99696423,[4. 0. 3. 0.],[1. 6. 0.],[0. 3. 0.],[1. 1. 5. 0.],[1. 2. 0. 0.]
99696425,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99696427,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99696430,[1. 0. 1. 5.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1. 0.],[1. 0. 0. 0.]
99696448,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99696450,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[1. 3. 3. 0.],[0. 0. 0. 0.]
99696453,[4. 0. 1. 2.],[4. 0. 1.],[0. 0. 1.],[0. 3. 1. 1.],[0. 0. 1. 0.]
99696456,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99696459,[1. 6. 0. 0.],[1. 0. 0.],[6. 0. 0.],[0. 1. 0. 0.],[0. 3. 0. 3.]
99696461,[3. 3. 0. 1.],[1. 2. 0.],[2. 1. 0.],[0. 0. 0. 3.],[0. 0. 0. 3.]
99696465,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99696467,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99696470,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99696473,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99696475,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99696477,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99696481,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99696482,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99696484,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99696485,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99696486,[3. 0. 0. 4.],[2. 1. 0.],[0. 0. 0.],[0. 0. 1. 2.],[0. 0. 0. 0.]
99696487,[5. 1. 1. 0.],[1. 1. 4.],[0. 2. 0.],[0. 2. 2. 2.],[0. 0. 1. 1.]
99696488,[1. 3. 2. 1.],[3. 0. 0.],[5. 0. 0.],[0. 2. 1. 0.],[1. 2. 2. 0.]
99696490,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[1. 0. 6. 0.],[0. 0. 0. 0.]
99696491,[0. 2. 5. 0.],[0. 5. 0.],[0. 6. 1.],[1. 1. 3. 0.],[0. 3. 4. 0.]
99696492,[0. 7. 0. 0.],[0. 0. 0.],[0. 7. 0.],[0. 0. 0. 0.],[0. 3. 2. 2.]
99696495,[0. 7. 0. 0.],[0. 0. 0.],[1. 6. 0.],[0. 0. 0. 0.],[0. 0. 7. 0.]
99696529,[6. 0. 1. 0.],[1. 6. 0.],[0. 1. 0.],[0. 1. 6. 0.],[0. 1. 0. 0.]
99696531,[6. 0. 0. 1.],[6. 0. 0.],[0. 0. 0.],[1. 0. 4. 1.],[0. 0. 0. 0.]
99696532,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99696534,[4. 1. 0. 2.],[3. 1. 0.],[1. 0. 0.],[1. 3. 0. 0.],[0. 0. 1. 0.]
99696535,[3. 0. 1. 3.],[3. 1. 0.],[0. 0. 1.],[1. 2. 1. 0.],[0. 0. 1. 0.]
99696537,[0. 7. 0. 0.],[0. 0. 0.],[0. 7. 0.],[0. 0. 0. 0.],[0. 1. 6. 0.]
99696538,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[1. 1. 5. 0.],[0. 0. 0. 0.]
99696539,[0. 6. 1. 0.],[0. 1. 0.],[0. 7. 0.],[0. 0. 1. 0.],[0. 1. 6. 0.]
99696540,[3. 3. 1. 0.],[0. 4. 0.],[0. 4. 0.],[0. 0. 3. 1.],[1. 2. 0. 1.]
99696543,[1. 3. 1. 2.],[1. 1. 0.],[0. 4. 0.],[0. 0. 1. 1.],[0. 4. 0. 0.]
99696544,[0. 2. 0. 5.],[0. 0. 0.],[0. 2. 0.],[0. 0. 0. 0.],[0. 2. 0. 0.]
99696546,[4. 2. 0. 1.],[3. 0. 1.],[0. 2. 0.],[1. 1. 0. 2.],[0. 1. 1. 0.]
99696547,[1. 3. 3. 0.],[1. 3. 0.],[0. 5. 1.],[0. 0. 3. 1.],[0. 3. 2. 1.]
99696548,[0. 3. 2. 2.],[1. 0. 1.],[0. 5. 0.],[0. 0. 1. 1.],[0. 0. 5. 0.]
99696549,[4. 1. 2. 0.],[4. 0. 2.],[0. 2. 1.],[1. 4. 1. 0.],[0. 1. 1. 1.]
99696552,[5. 0. 1. 1.],[0. 6. 0.],[0. 1. 0.],[0. 0. 0. 6.],[0. 1. 0. 0.]
99696554,[1. 1. 3. 2.],[0. 4. 0.],[0. 4. 0.],[0. 2. 0. 2.],[0. 2. 0. 2.]
99696559,[4. 1. 1. 1.],[5. 0. 0.],[2. 0. 0.],[0. 1. 1. 3.],[0. 1. 0. 1.]
99696560,[6. 0. 0. 1.],[6. 0. 0.],[0. 0. 0.],[1. 3. 2. 0.],[0. 0. 0. 0.]
99696564,[4. 1. 0. 2.],[3. 0. 1.],[1. 0. 0.],[0. 1. 2. 1.],[0. 0. 0. 1.]
99696565,[6. 1. 0. 0.],[5. 1. 0.],[0. 0. 1.],[0. 1. 4. 1.],[0. 1. 0. 0.]
99696568,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[1. 0. 6. 0.],[0. 0. 0. 0.]
99696591,[6. 0. 1. 0.],[7. 0. 0.],[1. 0. 0.],[1. 2. 1. 3.],[0. 0. 0. 1.]
99696592,[7. 0. 0. 0.],[6. 0. 1.],[0. 0. 0.],[0. 1. 2. 4.],[0. 0. 0. 0.]
99696594,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99696596,[6. 0. 1. 0.],[6. 0. 1.],[0. 1. 0.],[1. 3. 2. 1.],[0. 0. 0. 1.]
99696597,[0. 1. 6. 0.],[5. 1. 0.],[6. 1. 0.],[0. 3. 0. 3.],[0. 5. 0. 2.]
99696598,[5. 0. 1. 1.],[6. 0. 0.],[0. 1. 0.],[1. 1. 3. 1.],[0. 1. 0. 0.]
99696599,[6. 0. 0. 1.],[6. 0. 0.],[0. 0. 0.],[0. 2. 0. 4.],[0. 0. 0. 0.]
99696601,[1. 3. 2. 1.],[3. 0. 0.],[4. 1. 0.],[0. 2. 0. 1.],[2. 1. 2. 0.]
99696603,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[0. 1. 2. 4.],[0. 0. 0. 0.]
99696604,[5. 1. 0. 1.],[5. 0. 0.],[1. 0. 0.],[0. 2. 0. 3.],[0. 1. 0. 0.]
99696606,[4. 0. 0. 3.],[4. 0. 0.],[0. 0. 0.],[0. 1. 2. 1.],[0. 0. 0. 0.]
99696608,[7. 0. 0. 0.],[6. 0. 1.],[0. 0. 0.],[0. 2. 2. 3.],[0. 0. 0. 0.]
99696612,[6. 1. 0. 0.],[6. 0. 0.],[0. 0. 1.],[0. 3. 2. 1.],[0. 1. 0. 0.]
99696614,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[0. 2. 3. 2.],[0. 0. 0. 0.]
99696617,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[0. 3. 1. 3.],[0. 0. 0. 0.]
99696620,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[0. 1. 1. 5.],[0. 0. 0. 0.]
99696621,[6. 0. 0. 1.],[4. 0. 2.],[0. 0. 0.],[0. 0. 0. 6.],[0. 0. 0. 0.]
99696625,[6. 0. 0. 1.],[6. 0. 0.],[0. 0. 0.],[0. 0. 1. 5.],[0. 0. 0. 0.]
99696627,[6. 1. 0. 0.],[6. 0. 0.],[0. 0. 1.],[0. 1. 0. 5.],[0. 0. 1. 0.]
99696628,[5. 0. 1. 1.],[6. 0. 0.],[1. 0. 0.],[0. 1. 1. 4.],[0. 0. 0. 1.]
99696629,[5. 0. 1. 1.],[4. 2. 0.],[0. 1. 0.],[0. 3. 1. 2.],[0. 1. 0. 0.]
99696630,[6. 0. 0. 1.],[5. 1. 0.],[0. 0. 0.],[0. 3. 0. 3.],[0. 0. 0. 0.]
99696651,[4. 1. 0. 2.],[4. 0. 0.],[1. 0. 0.],[0. 2. 0. 2.],[0. 0. 0. 1.]
99696652,[3. 0. 0. 4.],[2. 1. 0.],[0. 0. 0.],[0. 0. 0. 3.],[0. 0. 0. 0.]
99696653,[6. 1. 0. 0.],[5. 1. 0.],[0. 0. 1.],[0. 0. 0. 6.],[0. 1. 0. 0.]
99696654,[0. 0. 0. 3.],[0. 0. 0.],[0. 0. 0.],[0. 0. 0. 0.],[0. 0. 0. 0.]
99696655,[7. 0. 0. 0.],[6. 0. 1.],[0. 0. 0.],[0. 3. 3. 1.],[0. 0. 0. 0.]
99696657,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[1. 3. 2. 1.],[0. 0. 0. 0.]
99696658,[2. 1. 0. 4.],[2. 0. 0.],[0. 1. 0.],[0. 0. 0. 2.],[0. 0. 1. 0.]
99696660,[2. 4. 1. 0.],[2. 1. 0.],[3. 1. 1.],[0. 2. 1. 0.],[0. 2. 3. 0.]
99696661,[5. 0. 2. 0.],[6. 1. 0.],[1. 0. 1.],[0. 3. 2. 2.],[0. 1. 1. 0.]
99696662,[5. 0. 1. 1.],[5. 1. 0.],[0. 1. 0.],[1. 1. 0. 4.],[0. 1. 0. 0.]
99696664,[5. 1. 0. 1.],[4. 1. 0.],[0. 1. 0.],[0. 1. 0. 4.],[0. 1. 0. 0.]
99696666,[1. 1. 0. 5.],[1. 0. 0.],[1. 0. 0.],[0. 1. 0. 0.],[0. 0. 1. 0.]
99696670,[5. 0. 0. 2.],[5. 0. 0.],[0. 0. 0.],[0. 2. 1. 2.],[0. 0. 0. 0.]
99696671,[3. 1. 1. 2.],[4. 0. 0.],[1. 1. 0.],[0. 2. 2. 0.],[1. 0. 0. 1.]
99696674,[3. 0. 0. 4.],[3. 0. 0.],[0. 0. 0.],[0. 0. 0. 3.],[0. 0. 0. 0.]
99696676,[1. 1. 1. 4.],[2. 0. 0.],[1. 1. 0.],[0. 0. 0. 2.],[0. 0. 0. 2.]
99696677,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[0. 0. 1. 6.],[0. 0. 0. 0.]
99696681,[6. 0. 1. 0.],[7. 0. 0.],[1. 0. 0.],[0. 2. 1. 4.],[0. 1. 0. 0.]
99696683,[6. 0. 1. 0.],[7. 0. 0.],[1. 0. 0.],[0. 0. 0. 7.],[0. 0. 0. 1.]
99696684,[3. 0. 0. 4.],[3. 0. 0.],[0. 0. 0.],[0. 1. 0. 2.],[0. 0. 0. 0.]
99696689,[5. 0. 1. 1.],[5. 1. 0.],[0. 1. 0.],[0. 2. 0. 4.],[0. 1. 0. 0.]
99696701,[5. 1. 0. 1.],[5. 0. 0.],[0. 0. 1.],[0. 2. 3. 0.],[0. 1. 0. 0.]
99696702,[5. 0. 0. 2.],[5. 0. 0.],[0. 0. 0.],[0. 0. 0. 5.],[0. 0. 0. 0.]
99696703,[6. 0. 0. 1.],[6. 0. 0.],[0. 0. 0.],[2. 0. 3. 1.],[0. 0. 0. 0.]
99696704,[5. 0. 2. 0.],[5. 1. 1.],[1. 1. 0.],[0. 2. 1. 4.],[0. 0. 1. 1.]
99696705,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[0. 5. 2. 0.],[0. 0. 0. 0.]
99696708,[6. 0. 1. 0.],[7. 0. 0.],[1. 0. 0.],[0. 5. 1. 1.],[0. 0. 1. 0.]
99696710,[7. 0. 0. 0.],[7. 0. 0.],[0. 0. 0.],[1. 1. 2. 3.],[0. 0. 0. 0.]
99696713,[6. 0. 1. 0.],[6. 1. 0.],[0. 1. 0.],[1. 4. 2. 0.],[0. 0. 0. 1.]
99696714,[7. 0. 0. 0.],[6. 0. 1.],[0. 0. 0.],[0. 0. 1. 6.],[0. 0. 0. 0.]
99696718,[0. 1. 6. 0.],[5. 1. 0.],[0. 7. 0.],[0. 0. 1. 5.],[0. 5. 1. 1.]
